"appid","query_date","grade","reviews","bundles"
"307230","2014-12-01",82,567,
"235070","2014-10-29",58,199,
"307270","2014-10-29",62,47,
"307290","2014-10-29",65,1537,
"235130","2014-10-29",87,8,
"235140","2014-10-29",100,2,
"235150","2014-10-29",100,7,
"307330","2014-10-29",0,0,
"307340","2014-10-29",88,92,
"307350","2014-10-29",33,36,
"307390","2014-10-29",40,5,
"235210","2014-10-29",87,869,
"235230","2014-10-29",100,2,
"307410","2014-10-29",23,21,
"307420","2014-10-29",100,4,
"235250","2014-10-29",90,1310,
"307430","2015-03-11",83,12,
"307450","2014-10-29",0,0,
"307451","2014-10-29",0,0,
"307452","2014-10-29",0,0,
"307453","2014-10-29",0,0,
"307454","2014-10-29",0,0,
"51000","2014-10-29",100,4,
"51010","2014-10-29",88,9,
"51020","2014-10-29",66,3,
"51030","2014-10-29",85,7,
"51060","2014-10-29",90,30,
"235320","2014-10-29",91,303,
"307500","2014-10-29",0,0,
"235340","2014-10-29",63,2101,
"307530","2014-10-29",16,6,
"235360","2014-10-29",87,540,
"307540","2014-10-29",100,2,
"307550","2014-10-29",100,3,
"235380","2015-04-30",56,211,
"307560","2014-10-29",71,7,
"307570","2014-10-29",71,78,
"307580","2015-04-29",97,44,
"307590","2015-05-05",0,0,
"51100","2014-10-29",68,10833,
"235400","2014-10-29",52,1113,
"307600","2015-02-17",76,17,
"307610","2014-10-29",55,9,
"235460","2014-10-29",93,8689,
"307640","2014-10-29",75,133,
"307650","2014-10-29",100,1,
"307690","2014-10-29",87,1388,
"235540","2015-03-17",0,0,
"307720","2014-10-29",66,3,
"307750","2014-10-29",83,12,
"235580","2014-10-29",97,377,
"235584","2014-10-29",65,26,
"235585","2014-10-29",80,5,
"307760","2014-10-29",58,58,
"307770","2014-10-29",64,14,
"307780","2015-02-03",64,6946,
"235600","2014-10-29",85,5708,
"235620","2014-10-29",80,353,
"307800","2014-10-29",65,32,
"307810","2014-10-29",55,20,
"307820","2014-10-29",0,0,
"307821","2014-10-29",0,0,
"307822","2014-10-29",0,0,
"307823","2014-10-29",0,0,
"307824","2014-10-29",100,2,
"307825","2014-10-29",0,0,
"235660","2014-10-29",83,68,
"307880","2015-01-15",80,945,
"235720","2014-10-29",74,102,
"307900","2014-10-29",80,10,
"307920","2014-10-29",76,13,
"307930","2014-10-29",54,22,
"235760","2014-10-29",45,37,
"235780","2014-10-29",95,425,
"307960","2014-10-29",69,333,
"307970","2014-10-29",87,8,
"307971","2014-10-29",53,13,
"307980","2014-10-29",63,46,
"307990","2014-10-29",50,51,
"3000","2014-10-29",84,25,
"3010","2014-10-29",80,70,
"3020","2014-10-29",82,279,
"3050","2014-10-29",75,37,
"235800","2014-10-29",85,1216,
"235820","2014-10-29",87,391,
"3130","2014-10-29",77,121,
"3170","2014-10-29",92,214,
"3190","2014-10-29",0,0,
"235900","2014-10-29",92,81,
"235920","2014-10-29",100,2,
"235940","2014-10-29",100,2,
"235960","2014-10-29",100,7,
"235980","2014-10-29",97,216,
"3200","2014-10-29",92,56,
"3210","2014-10-29",100,2,
"3220","2014-10-29",50,112,
"3230","2014-10-29",19,84,
"3260","2014-10-29",73,231,
"3270","2014-10-29",77,252,
"3280","2014-10-29",100,1,
"3300","2014-10-29",95,46,
"3302","2014-10-29",100,1,
"3310","2014-10-29",93,48,
"3312","2014-10-29",0,0,
"3320","2014-10-29",95,218,
"3322","2014-10-29",0,0,
"3330","2014-10-29",85,63,
"3332","2014-10-29",0,0,
"3340","2014-10-29",100,17,
"3342","2014-10-29",0,0,
"3350","2014-10-29",100,19,
"3352","2014-10-29",0,0,
"3360","2014-10-29",90,11,
"3362","2014-10-29",0,0,
"3370","2014-10-29",84,104,
"3372","2014-10-29",0,0,
"3380","2014-10-29",83,18,
"3382","2014-10-29",0,0,
"3390","2014-10-29",89,107,
"3392","2014-10-29",0,0,
"3400","2014-10-29",90,11,
"3402","2014-10-29",0,0,
"3410","2014-10-29",73,30,
"3412","2014-10-29",0,0,
"3420","2014-10-29",66,3,
"3422","2014-10-29",0,0,
"3430","2014-10-29",75,12,
"3432","2014-10-29",0,1,
"3440","2014-10-29",100,8,
"3442","2014-10-29",0,0,
"3450","2014-10-29",96,27,
"3452","2014-10-29",0,0,
"3460","2014-10-29",100,4,
"3462","2014-10-29",0,0,
"3470","2014-10-29",97,47,
"3472","2014-10-29",0,0,
"3480","2014-10-29",94,487,
"3482","2014-10-29",100,3,
"3483","2014-10-29",93,489,
"3490","2014-10-29",85,7,
"3492","2014-10-29",0,0,
"3500","2014-10-29",50,4,
"3502","2014-10-29",0,0,
"3510","2014-10-29",75,12,
"3512","2014-10-29",0,0,
"3520","2014-10-29",60,5,
"3522","2014-10-29",0,0,
"3530","2014-10-29",75,12,
"3532","2014-10-29",0,0,
"3540","2014-10-29",96,157,
"3560","2014-10-29",93,32,
"3562","2014-10-29",100,1,
"3570","2014-10-29",57,7,
"3572","2014-10-29",0,0,
"3580","2014-10-29",75,8,
"3582","2014-10-29",0,0,
"3590","2014-10-29",97,4166,
"3592","2014-10-29",95,22,
"3600","2014-10-29",56,90,
"3602","2014-10-29",0,1,
"3610","2014-10-29",0,2,
"3612","2014-10-29",0,1,
"3620","2014-10-29",95,134,
"3622","2014-10-29",0,0,
"3630","2014-10-29",94,37,
"3632","2014-10-29",100,1,
"39000","2014-10-29",92,5244,
"3700","2014-10-29",81,454,
"3710","2014-10-29",87,280,
"3720","2014-10-29",97,798,
"3730","2014-10-29",92,717,
"39100","2014-10-29",100,1,
"39110","2014-10-29",80,108,
"39120","2014-10-29",82,6402,
"39140","2014-10-29",94,6074,
"39150","2014-10-29",91,2900,
"39160","2014-10-29",63,896,
"39190","2014-10-29",78,512,
"3800","2014-10-29",90,76,
"3810","2014-10-29",76,88,
"3820","2014-10-29",73,69,
"3830","2014-10-29",96,3588,
"3838","2014-10-29",0,0,
"3839","2014-10-29",0,0,
"3850","2014-10-29",100,3,
"39200","2014-10-29",83,314,
"39210","2014-10-29",90,2089,
"39230","2014-10-29",60,15,
"39270","2014-10-29",91,12,
"3900","2014-10-29",93,621,
"3910","2014-10-29",89,821,
"3920","2014-10-29",95,847,
"3960","2014-10-29",35,54,
"3980","2014-10-29",81,66,
"3990","2014-10-29",90,44,
"39391","2014-10-29",0,0,
"39392","2014-10-29",0,0,
"320000","2014-10-29",66,24,
"320020","2014-10-29",50,4,
"320030","2014-10-29",85,307,
"39500","2014-10-29",79,789,
"39510","2014-10-29",82,848,
"39520","2014-10-29",66,36,
"39540","2014-10-29",88,204,
"39550","2014-10-29",75,132,
"320090","2015-05-08",0,0,
"39560","2014-10-29",34,99,
"39590","2014-10-29",0,0,
"320110","2014-10-29",62,37,
"320120","2014-10-29",53,13,
"320140","2015-03-23",0,0,
"320150","2014-11-06",79,112,
"39630","2014-10-29",76,103,
"39640","2014-10-29",80,52,
"320180","2014-10-29",0,0,
"39650","2014-10-29",69,295,
"320190","2014-10-29",66,3,
"39660","2014-10-29",70,74,
"39670","2014-10-29",76,413,
"39680","2014-10-29",83,607,
"39690","2014-10-29",47,626,
"320200","2014-10-29",100,4,
"320210","2014-10-29",0,0,
"320220","2014-10-29",0,0,
"320300","2015-04-23",95,533,
"320310","2014-10-29",18,33,
"320320","2014-10-29",69,52,
"39800","2014-10-29",91,1257,
"320340","2014-10-29",82,170,
"39810","2014-10-29",100,1,
"320350","2015-03-11",85,34,
"320351","2015-03-18",80,26,
"320352","2015-03-18",71,14,
"320353","2015-03-18",66,15,
"320360","2015-02-25",80,5,
"320361","2015-02-25",78,14,
"320362","2015-02-25",0,3,
"320363","2015-02-25",0,0,
"320364","2015-02-25",100,1,
"320370","2015-02-25",90,21,
"320371","2015-02-25",84,19,
"320372","2015-02-25",38,18,
"320380","2015-02-25",0,3,
"320381","2015-02-25",0,0,
"320382","2015-02-25",0,0,
"320383","2015-02-25",35,14,
"320384","2015-02-25",0,0,
"320385","2015-02-25",0,0,
"320386","2015-02-25",0,1,
"320387","2015-02-25",0,0,
"320388","2015-02-25",0,0,
"320400","2014-12-01",68,35,
"320410","2014-10-29",0,1,
"320430","2014-12-16",57,70,
"39900","2014-10-29",35,21,
"320440","2014-10-29",100,1,
"320520","2015-02-17",71,38,
"320540","2015-02-10",89,115,
"320551","2014-10-29",100,1,
"320552","2014-10-29",0,0,
"320553","2014-10-29",50,2,
"320554","2014-10-29",0,0,
"320560","2014-10-29",0,0,
"320570","2014-10-29",0,0,
"320590","2014-12-16",64,201,
"320600","2014-10-29",55,9,
"320601","2014-10-29",100,2,
"320602","2014-10-29",63,11,
"320610","2014-12-18",100,31,
"320630","2014-10-29",84,50,
"320650","2014-10-29",60,23,
"320670","2014-10-30",76,26,
"320690","2014-10-29",61,36,
"320710","2014-10-29",100,1,
"320720","2014-10-29",0,0,
"320721","2014-10-29",0,1,
"320730","2014-10-29",0,1,
"320750","2014-10-29",66,3,
"320760","2015-02-12",97,216,
"320790","2014-10-29",53,26,
"320820","2015-02-13",80,230,
"320830","2014-12-04",100,2,
"320840","2014-10-29",86,131,
"320860","2015-02-04",0,0,
"320880","2014-10-29",47,17,
"320890","2014-10-29",100,2,
"320900","2014-10-29",50,4,
"320970","2014-10-29",72,22,
"320986","2015-02-24",50,8,
"320987","2015-02-24",42,7,
"320988","2015-02-24",40,5,
"320989","2015-02-24",46,13,
"308000","2014-10-29",74,27,
"308010","2014-10-29",0,0,
"308020","2014-10-29",0,0,
"308030","2014-10-29",0,0,
"308040","2014-10-29",84,113,
"308060","2014-10-29",82,17,
"308080","2014-10-29",84,32,
"308140","2014-10-29",0,0,
"308150","2014-10-29",50,6,
"308170","2014-10-29",83,6,
"308171","2014-10-29",0,0,
"308172","2014-12-04",100,1,
"308180","2014-10-29",81,11,
"236080","2014-10-29",91,34,
"236090","2014-10-29",96,9956,
"308261","2014-10-29",0,0,
"308262","2014-10-29",0,0,
"308263","2014-10-29",0,0,
"308264","2014-10-29",0,0,
"308265","2014-10-29",100,1,
"308266","2014-10-29",100,1,
"308267","2014-10-29",100,3,
"308268","2014-10-29",100,2,
"308269","2014-10-29",100,1,
"308270","2014-10-29",77,148,
"236110","2014-11-22",83,1439,
"308300","2014-10-29",50,2,
"236130","2014-10-29",60,289,
"308310","2014-10-29",100,8,
"308320","2014-10-29",20,30,
"236150","2014-10-29",77,2016,
"308330","2014-10-29",91,12,
"308340","2014-10-29",0,0,
"308341","2014-10-29",0,0,
"308360","2014-10-29",84,38,
"308380","2014-10-29",57,21,
"308420","2014-10-29",92,1179,
"308440","2015-01-12",100,15,
"308460","2014-10-29",73,71,
"236290","2014-10-29",82,29,
"308520","2015-03-25",58,29,
"236370","2014-10-29",71,5251,
"308560","2015-03-23",0,0,
"236390","2014-10-29",88,35497,
"308580","2014-10-29",82,39,
"236430","2014-10-29",88,28347,
"236450","2014-10-29",95,4609,
"236470","2014-10-29",49,93,
"236490","2014-10-29",68,16,
"236510","2014-10-29",37,4739,
"236530","2014-10-29",26,26,
"236570","2014-10-29",100,1,
"236660","2014-10-29",100,1,
"236690","2015-03-27",0,0,
"236730","2014-10-29",85,320,
"236790","2014-10-29",25,451,
"4000","2014-10-29",96,145182,
"236810","2014-10-29",100,1,
"236850","2014-10-29",94,9951,
"236890","2014-10-29",42,7,
"4100","2014-10-29",33,3,
"4102","2014-10-29",0,0,
"236910","2014-10-29",100,6,
"236930","2014-10-29",97,194,
"236970","2014-10-29",42,20,
"4230","2014-10-29",75,100,
"4260","2014-10-29",66,3,
"4290","2014-10-29",50,2,
"4300","2014-10-29",71,40,
"4310","2014-10-29",0,0,
"4420","2014-10-29",67,44,
"4440","2014-10-29",0,0,
"4460","2014-10-29",61,43,
"4470","2014-10-29",58,24,
"4500","2014-10-29",94,2845,
"4520","2014-10-29",54,74,
"4530","2014-10-29",70,49,
"4540","2014-10-29",87,1556,
"4550","2014-10-29",92,1476,
"4560","2014-10-29",96,2651,
"4570","2014-10-29",94,884,
"4580","2014-10-29",97,841,
"4590","2014-10-29",100,2,
"4700","2014-10-29",95,2298,
"4710","2014-10-29",83,12,
"4720","2014-10-29",92,389,
"4760","2014-10-29",95,3165,
"4770","2014-10-29",72,156,
"4780","2014-10-29",95,483,
"4800","2014-10-29",88,71,
"4810","2014-10-29",0,0,
"4820","2014-10-29",100,1,
"4850","2014-10-29",94,374,
"4856","2014-10-29",100,1,
"4870","2014-10-29",91,36,
"4880","2014-10-29",78,71,
"4890","2014-10-29",70,120,
"4900","2014-10-29",95,60,
"4910","2014-10-29",0,0,
"4920","2014-10-29",86,6390,
"321010","2014-11-25",57,7,
"321020","2014-10-29",75,4,
"321030","2014-10-29",35,102,
"321040","2015-04-01",92,1218,
"321060","2014-10-29",75,69,
"321070","2014-11-14",50,4,
"321080","2014-11-07",55,9,
"321100","2015-01-10",100,1,
"321110","2014-10-29",77,362,
"321140","2015-05-20",100,1,
"321141","2015-05-20",100,1,
"321142","2015-05-19",0,1,
"321150","2014-10-29",78,66,
"321170","2014-10-29",0,0,
"321180","2014-10-29",100,1,
"321181","2014-10-29",0,0,
"321182","2014-10-29",0,0,
"321190","2014-10-29",96,51,
"321230","2014-10-29",0,0,
"321231","2014-10-29",0,0,
"321232","2014-10-29",0,0,
"321250","2015-05-06",0,0,
"321260","2014-11-12",68,471,
"321280","2014-11-14",75,52,
"321290","2014-10-29",97,188,
"321300","2014-11-13",47,2346,
"321310","2014-10-29",28,7,
"321350","2014-10-29",75,16,
"321360","2014-10-29",73,995,
"321370","2014-10-29",61,40,
"321380","2015-05-01",0,0,
"321410","2014-10-29",85,70,
"321420","2014-10-29",100,4,
"321421","2014-10-29",100,6,
"321430","2015-01-27",86,87,
"321450","2015-03-25",88,9,
"321480","2014-10-29",94,651,
"321490","2014-11-20",4,23,
"321510","2014-10-29",62,9,
"321540","2014-12-11",94,18,
"321560","2014-10-29",91,34,
"321580","2014-10-29",43,54,
"321600","2014-10-29",14,34,
"321610","2014-10-29",80,10,
"321620","2014-10-29",95,24,
"321630","2014-10-29",66,9,
"321650","2014-10-29",100,1,
"321660","2014-11-28",30,23,
"321690","2014-10-29",0,0,
"321700","2014-10-29",100,15,
"321710","2014-10-29",66,6,
"321740","2014-10-29",83,6,
"321800","2014-10-29",91,200,
"321830","2014-10-29",94,130,
"321840","2014-10-29",74,404,
"321860","2014-11-21",60,130,
"321870","2014-10-29",83,116,
"321880","2015-01-17",0,0,
"321890","2015-02-14",100,1,
"321920","2014-10-29",76,42,
"321930","2014-10-29",83,6,
"321940","2014-10-29",87,8,
"321950","2014-12-09",54,192,
"321960","2015-04-09",0,0,
"321980","2014-10-29",90,111,
"321990","2015-01-06",100,2,
"237010","2014-10-29",87,8,
"237030","2014-10-29",90,10,
"237050","2014-10-29",100,4,
"237070","2014-10-29",100,6,
"237090","2014-10-29",100,6,
"237110","2014-10-29",90,9055,
"237130","2014-10-29",86,15,
"237190","2014-10-29",100,5,
"237310","2014-10-29",85,3341,
"237350","2014-10-29",83,168,
"237370","2014-10-29",80,212,
"237430","2014-10-29",86,612,
"237470","2014-10-29",77,123,
"237550","2015-01-15",51,127,
"237570","2014-10-29",83,207,
"237590","2014-10-29",34,194,
"237618","2014-10-29",83,6,
"237619","2014-10-29",52,34,
"237620","2014-10-29",64,14,
"237621","2014-10-29",0,0,
"237622","2014-10-29",0,0,
"237623","2014-10-29",0,0,
"237630","2014-10-29",91,1987,
"237680","2014-10-29",33,3,
"309870","2014-10-29",100,3,
"309871","2014-10-29",0,1,
"309872","2014-10-29",0,0,
"309890","2014-10-29",94,107,
"237700","2014-10-29",100,1,
"237740","2014-10-29",91,1500,
"309920","2014-10-29",100,1,
"237760","2014-10-29",92,286,
"309940","2014-10-29",100,1,
"237780","2014-10-29",0,0,
"309990","2014-10-29",89,37,
"309991","2014-10-29",66,50,
"237800","2014-10-29",90,10,
"237850","2014-10-29",86,770,
"237870","2014-10-29",79,2995,
"237890","2014-10-29",77,1259,
"237930","2014-10-29",96,8403,
"237950","2014-10-29",58,197,
"237970","2014-10-29",77,31,
"237990","2014-10-29",90,4899,
"322000","2014-10-29",71,14,
"322010","2014-10-29",84,390,
"322020","2014-12-11",87,16,
"322021","2014-12-11",75,8,
"322022","2014-12-11",53,13,
"322030","2015-02-05",50,2,
"322040","2014-10-29",81,11,
"322060","2014-10-29",91,163,
"322080","2014-10-29",91,23,
"322100","2014-10-29",44,63,
"322110","2014-11-25",95,47,
"322130","2014-10-29",66,3,
"322140","2015-05-21",0,0,
"322141","2015-05-22",0,0,
"322150","2015-03-27",0,0,
"322151","2015-03-27",0,0,
"322152","2015-03-27",0,0,
"322153","2015-03-27",0,0,
"322170","2014-12-22",98,5753,
"250010","2014-10-29",50,2,
"250030","2014-10-29",82,384,
"322210","2015-04-07",94,136,
"250050","2014-10-29",96,147,
"250070","2015-01-16",77,11,
"322250","2014-10-29",72,66,
"322290","2015-02-18",95,160,
"250110","2014-10-29",98,177,
"322300","2014-12-22",72,501,
"250150","2014-10-29",100,3,
"322330","2014-12-15",97,11175,
"250160","2014-10-29",100,7,
"250170","2014-10-29",66,3,
"250180","2014-10-29",88,3738,
"322360","2014-10-29",100,2,
"322361","2014-10-29",100,5,
"250200","2014-10-29",56,42,
"250220","2014-10-29",100,1,
"250230","2014-10-29",0,0,
"322410","2014-11-28",100,2,
"250240","2014-10-29",17,203,
"250260","2014-10-29",90,2515,
"250280","2014-10-29",28,66,
"322480","2014-11-03",0,0,
"322490","2014-10-29",100,35,
"250300","2014-10-29",90,20,
"250310","2014-11-11",0,0,
"250320","2014-10-29",97,11846,
"322510","2014-11-26",100,1,
"250340","2014-10-29",77,3168,
"322520","2015-02-27",69,273,
"250360","2014-10-29",66,6,
"322540","2015-02-06",80,20,
"322550","2015-02-24",100,9,
"250380","2014-10-29",91,515,
"322580","2014-10-29",34,26,
"250400","2014-10-29",84,8118,
"250420","2014-10-29",62,4516,
"322600","2014-10-29",57,53,
"322610","2014-10-30",56,25,
"250440","2014-10-29",100,1,
"250460","2014-10-29",79,562,
"322660","2014-10-29",84,162,
"322670","2014-10-30",100,2,
"322680","2014-10-29",97,140,
"250500","2014-10-29",96,1202,
"250520","2014-10-29",94,260,
"322700","2015-05-18",81,16,
"250560","2014-10-29",87,711,
"322750","2014-10-29",0,0,
"250580","2015-02-13",76,1154,
"250600","2014-10-29",91,15703,
"250620","2014-10-29",85,2069,
"250640","2014-10-29",85,232,
"250660","2014-10-29",77,167,
"322860","2014-10-29",0,0,
"250700","2014-10-29",89,395,
"250720","2014-10-29",21,53,
"322900","2015-01-09",77,200,
"322910","2015-04-09",89,327,
"322920","2014-12-10",70,1735,
"322930","2014-11-06",78,37,
"250760","2014-10-29",97,4000,
"322940","2014-10-29",100,1,
"322960","2014-10-29",93,31,
"250790","2014-10-29",0,0,
"322970","2015-05-21",0,0,
"322980","2014-10-29",52,54,
"322990","2014-10-29",50,26,
"250810","2014-10-29",0,0,
"250870","2014-10-29",56,458,
"250900","2014-10-29",97,18593,
"250930","2014-10-29",100,1,
"250940","2014-10-29",40,5,
"250990","2014-10-29",100,5,
"238010","2014-10-29",91,5445,
"238050","2014-10-29",93,129,
"238070","2014-10-29",98,506,
"238090","2014-10-29",83,3490,
"238170","2014-10-29",27,450,
"238210","2014-10-29",95,2376,
"238230","2014-10-29",87,8,
"238240","2014-10-29",58,1238,
"238251","2014-10-29",75,8,
"238260","2014-10-29",74,1810,
"238270","2014-10-29",87,8,
"238271","2014-10-29",100,2,
"238272","2014-10-29",100,2,
"238273","2014-10-29",0,0,
"238280","2014-10-29",75,1138,
"238300","2014-10-29",92,41,
"238301","2014-10-29",100,9,
"238302","2014-10-29",82,35,
"238303","2014-10-29",97,35,
"238304","2014-10-29",42,56,
"238320","2014-10-29",96,15308,
"238340","2015-03-24",100,10,
"238370","2014-10-29",71,146,
"238430","2014-10-29",76,8655,
"238450","2014-10-29",100,4,
"238460","2014-10-29",98,19689,
"238480","2014-10-29",66,3,
"238481","2014-10-29",85,21,
"238482","2014-10-29",84,19,
"238510","2014-10-29",79,25,
"238530","2014-10-29",93,249,
"238570","2014-10-29",100,7,
"238590","2014-10-29",78,848,
"238630","2014-10-29",77,158,
"238710","2014-10-29",91,38,
"238750","2014-10-29",69,1633,
"6000","2014-10-29",95,1985,
"6010","2014-10-29",97,258,
"6020","2014-10-29",95,1634,
"6030","2014-10-29",94,795,
"6040","2014-10-29",94,249,
"6060","2014-10-29",90,8908,
"6080","2014-10-29",80,55,
"6090","2014-10-29",92,50,
"238870","2014-10-29",16,271,
"238890","2014-10-29",44,219,
"6100","2014-10-29",50,212,
"6110","2014-10-29",0,0,
"6120","2014-10-29",90,807,
"6130","2014-10-29",100,2,
"238900","2014-10-29",100,1,
"238910","2014-10-29",87,240,
"238930","2014-10-29",63,304,
"238950","2014-10-29",0,0,
"238960","2014-10-29",94,22015,
"238991","2014-10-29",0,0,
"6200","2014-10-29",81,589,
"6210","2014-10-29",66,72,
"6220","2014-10-29",89,734,
"6230","2014-10-29",75,8,
"6250","2014-10-29",82,252,
"6260","2014-10-29",100,1,
"6270","2014-10-29",50,131,
"6300","2014-10-29",90,253,
"6310","2014-10-29",95,473,
"6320","2014-10-29",0,0,
"6370","2014-10-29",87,998,
"6400","2014-10-29",96,30,
"6410","2014-10-29",50,2,
"6420","2014-10-29",90,165,
"6510","2014-10-29",74,306,
"6550","2014-10-29",58,857,
"6570","2014-10-29",59,100,
"6580","2014-10-29",100,3,
"6600","2014-10-29",49,55,
"6800","2014-10-29",83,462,
"6810","2014-10-29",78,135,
"6830","2014-10-29",86,509,
"6840","2014-10-29",58,246,
"6850","2014-10-29",88,548,
"6860","2014-10-29",96,2061,
"6870","2014-10-29",74,117,
"6880","2014-10-29",68,896,
"6900","2014-10-29",74,549,
"6910","2014-10-29",95,2600,
"6920","2014-10-29",60,428,
"6930","2014-10-29",100,5,
"6940","2014-10-29",0,0,
"6950","2014-10-29",100,7,
"6980","2014-10-29",89,666,
"323000","2014-11-20",60,10,
"323020","2015-01-24",66,3,
"323120","2014-10-29",95,20,
"323130","2014-10-29",100,48,
"323140","2014-10-29",93,98,
"323150","2014-10-29",81,16,
"323160","2014-10-29",100,23,
"323170","2014-10-29",98,52,
"323180","2014-10-29",94,173,
"251000","2014-10-29",0,0,
"251020","2014-10-29",40,23,
"251040","2014-10-29",95,836,
"323220","2014-12-17",98,201,
"323230","2014-11-18",0,1,
"251060","2014-10-29",88,3636,
"323240","2014-11-07",61,54,
"323250","2014-10-29",87,8,
"251080","2014-10-29",100,7,
"251081","2014-10-29",100,8,
"323260","2014-10-29",40,5,
"323270","2014-10-29",71,7,
"323280","2014-10-29",100,10,
"323290","2014-10-29",100,1,
"251130","2015-04-14",96,501,
"323320","2015-01-22",96,1057,
"251150","2014-10-29",93,1243,
"323340","2015-02-25",100,11,
"251170","2014-10-29",75,1950,
"323341","2015-02-25",85,21,
"323370","2014-10-29",79,2288,
"323380","2015-05-13",100,30,
"323390","2014-10-29",100,2,
"251210","2014-10-29",96,77,
"323420","2014-11-26",90,11,
"323430","2014-10-29",72,44,
"323440","2014-10-29",0,1,
"323441","2014-10-29",0,0,
"323442","2014-10-29",100,1,
"323443","2014-10-29",100,2,
"323450","2014-12-22",85,20,
"323470","2014-10-29",88,6037,
"323490","2014-10-29",93,121,
"251310","2014-10-29",57,107,
"323500","2014-10-29",83,1447,
"323510","2014-10-29",80,10,
"323520","2014-10-29",84,13,
"323530","2014-10-29",81,16,
"251370","2014-10-29",98,398,
"323560","2014-10-29",0,0,
"251390","2014-10-29",62,124,
"323570","2014-10-29",0,0,
"251410","2014-10-29",43,117,
"251430","2014-10-29",95,233,
"323610","2014-10-29",81,167,
"323620","2014-10-29",33,6,
"323630","2014-12-16",100,9,
"251470","2014-10-29",95,711,
"323650","2015-02-28",100,1,
"251490","2014-10-29",98,109,
"323670","2015-05-01",88,9,
"323680","2014-10-29",0,0,
"251510","2014-10-29",91,37,
"323700","2014-10-29",73,26,
"251530","2014-10-29",80,146,
"323720","2015-02-11",73,84,
"323730","2014-10-29",0,0,
"323740","2014-10-29",83,6,
"251570","2014-10-29",83,19552,
"323750","2014-10-29",100,2,
"323760","2014-10-29",97,47,
"323770","2014-11-11",0,0,
"323780","2014-11-24",64,71,
"251610","2014-10-29",95,288,
"251630","2014-10-29",90,763,
"251650","2014-10-29",0,0,
"251670","2014-10-29",64,1601,
"323850","2014-10-29",100,34,
"251690","2014-10-29",65,412,
"251710","2014-10-29",71,150,
"323900","2015-04-09",81,186,
"251730","2014-10-29",93,1013,
"323930","2014-10-29",53,13,
"323931","2014-10-29",62,8,
"323932","2014-10-29",50,2,
"323933","2014-10-29",66,3,
"323934","2014-10-29",63,24,
"323935","2014-10-29",39,28,
"323936","2014-10-29",33,24,
"323940","2014-10-29",66,3,
"251770","2014-10-29",91,160,
"251790","2014-10-29",16,6,
"251810","2014-10-29",76,110,
"251830","2014-10-29",95,380,
"251850","2014-10-29",81,460,
"251870","2014-10-29",89,1836,
"251890","2014-10-29",87,281,
"251910","2014-10-29",77,125,
"251970","2014-10-29",64,958,
"251990","2014-10-29",95,4046,
"239030","2014-10-29",96,11172,
"239070","2014-10-29",90,3813,
"239090","2014-10-29",93,273,
"239120","2014-10-29",83,519,
"239140","2014-10-29",91,14251,
"239160","2014-10-29",70,8410,
"239200","2014-10-29",65,3214,
"239220","2014-10-29",70,9969,
"239250","2014-10-29",85,1424,
"55000","2014-10-29",88,122,
"55010","2014-10-29",0,0,
"55020","2014-10-29",65,58,
"55030","2014-10-29",0,0,
"55040","2014-10-29",90,1042,
"55050","2014-10-29",100,8,
"239350","2014-10-29",92,4756,
"239370","2014-10-29",50,2,
"239380","2014-10-29",0,0,
"55100","2014-10-29",70,1609,
"55110","2014-10-29",78,2021,
"55115","2014-10-29",70,17,
"55140","2014-10-29",82,940,
"55150","2014-10-29",93,4052,
"239410","2014-10-29",37,225,
"239430","2014-10-29",87,270,
"239450","2014-10-29",56,3080,
"55203","2014-10-29",88,9,
"55204","2014-10-29",100,3,
"55205","2014-10-29",92,13,
"55230","2014-10-29",96,21235,
"239550","2014-10-29",80,165,
"239570","2014-10-29",93,47,
"55340","2014-10-29",100,3,
"55341","2014-10-29",100,4,
"55343","2014-10-29",100,3,
"55344","2014-10-29",100,3,
"55345","2014-10-29",50,4,
"55347","2014-10-29",88,9,
"55348","2014-10-29",64,17,
"55370","2014-10-29",77,106,
"55380","2014-10-29",91,24,
"55381","2014-10-29",85,27,
"55382","2014-10-29",71,36,
"55385","2014-10-29",86,15,
"55386","2014-10-29",63,19,
"55387","2014-10-29",93,15,
"55388","2014-10-29",77,18,
"55389","2014-10-29",92,14,
"55390","2014-10-29",41,29,
"55391","2014-10-29",60,10,
"55392","2014-10-29",66,9,
"55393","2014-10-29",68,22,
"55394","2014-10-29",55,29,
"55395","2014-10-29",81,11,
"55396","2014-10-29",78,14,
"55397","2014-10-29",70,10,
"55398","2014-10-29",76,30,
"55399","2014-10-29",86,15,
"239660","2014-10-29",82,1726,
"55400","2014-10-29",80,15,
"55410","2014-10-29",94,34,
"55470","2014-10-29",100,1,
"55471","2014-10-29",100,1,
"55472","2014-10-29",83,6,
"55473","2014-10-29",0,0,
"55475","2014-10-29",100,2,
"55476","2014-10-29",100,1,
"239700","2014-10-29",90,348,
"239720","2014-10-29",81,60,
"7000","2014-10-29",87,473,
"7010","2014-10-29",77,61,
"7020","2014-10-29",91,93,
"7030","2014-10-29",100,4,
"7050","2014-10-29",0,0,
"239800","2014-10-29",93,1124,
"239820","2014-10-29",96,14902,
"239840","2014-10-29",75,983,
"7110","2014-10-29",74,579,
"7200","2014-10-29",98,411,
"7210","2014-10-29",79,130,
"7220","2014-10-29",70,55,
"7230","2014-10-29",0,1,
